,0,1,2
0,-2.3253093611236726,1.8191348768999518,0.18747491117263537
1,-1.5257791448979523,2.356211314913198,0.18747491117263537
2,-3.496770737287643,-0.7981516726526978,0.18747491117263537
3,-1.0257222657782243,-1.6446610023871564,0.18747491117263537
4,-2.3980833088500826,-1.5458480879077738,0.18747491117263537
5,-5.219087925163856,-2.735608833021043,0.18747491117263537
6,-1.841867216008672,1.2583805082267734,0.18747491117263537
7,3.3829516234025263,2.6489556876169047,0.18747491117263537
8,2.5384924252622003,2.987095598091523,0.18747491117263537
9,0.8366980456520299,1.7398808495499534,0.18747491117263537
10,-5.87069659586728,3.7051694617268307,0.18747491117263537
11,0.8482197878753741,-4.548703111089176,0.18747491117263537
12,0.8328048985529106,-3.2632522424834534,0.18747491117263537
13,2.855062516105523,-3.6550876897422415,0.18747491117263537
14,-1.7287347172943814,4.512666866041091,0.18747491117263537
15,-4.27956042916602,-1.6349210308273916,0.18747491117263537
16,-0.3713576902261577,1.9727379677893264,0.18747491117263537
17,-0.9323684918658017,1.7470165893568623,0.18747491117263537
18,6.106386150715569,1.3206672447757866,0.18747491117263537
19,0.16764412110653915,3.3361667581172156,0.18747491117263537
20,1.7427684811866637,0.08169357867188953,0.18747491117263537
21,3.536518101813744,-3.097316901727637,0.18747491117263537
22,-6.038430055402435,-3.353061217150995,0.18747491117263537
23,0.42541974881116484,-3.932784481849039,0.18747491117263537
24,0.3163075695963853,2.2907326496756095,0.18747491117263537
25,-4.979509838320216,2.7729329548180974,0.18747491117263537
26,3.0919325536237956,3.031065223978283,0.18747491117263537
27,-3.9027819775080936,-0.5091618445538142,0.18747491117263537
28,-0.5503890773951996,3.5321822306640325,0.18747491117263537
29,0.7803743196448378,-4.637742019407229,0.18747491117263537
30,3.7756379288931505,1.3933571632241009,0.18747491117263537
31,2.246546812385823,5.247383919523607,0.18747491117263537
32,4.552650201122766,-5.760012882553787,0.18747491117263537
33,0.3528972976742262,-2.1556102005716866,0.18747491117263537
34,2.465293670585554,-1.5077073436909059,0.18747491117263537
35,4.866853488612133,5.005419269594894,0.18747491117263537
36,-0.5439156329669936,-5.033934044112538,0.18747491117263537
37,5.510364278362593,-5.679106564220228,0.18747491117263537
38,-1.725022556882788,-1.6575878194368219,0.18747491117263537
39,2.98298146351153,-2.4908895057399967,0.18747491117263537
40,1.4607753965178123,5.6084079306828105,0.18747491117263537
41,6.1248055713164735,-2.2049730122318074,0.18747491117263537
42,-2.9968397992532996,-2.5755502359870093,0.18747491117263537
43,2.616335740663043,-2.6572699371966357,0.18747491117263537
44,-1.7063048705286405,4.665074192484095,0.18747491117263537
45,5.884322536549435,-2.0893589513491744,0.18747491117263537
46,2.07810731871332,4.273669801931366,0.18747491117263537
47,-1.7318834937365688,-2.2062963864568825,0.18747491117263537
48,-5.610983740242372,-1.7387615813494985,0.18747491117263537
49,5.635702327613263,1.6175304944534314,0.18747491117263537
50,2.9081305833642332,-2.453608649576404,0.18747491117263537
51,-4.317023487831749,-5.636691719578816,0.18747491117263537
52,-4.245532974740794,0.5738386989341171,0.18747491117263537
53,0.6697710293819918,0.1651858305038605,0.18747491117263537
54,-4.317023339056068,4.100212265204451,0.18747491117263537
55,0.451714485273083,-2.889624261509803,0.18747491117263537
56,-5.770161125189089,3.0542134847219327,0.18747491117263537
57,1.5937364043335869,-5.672013659952337,0.18747491117263537
58,1.178800334815561,-3.067923873043703,0.18747491117263537
59,-1.1893678450725602,-3.7501642044352366,0.18747491117263537
60,-1.5364664149110547,-6.120371211255068,0.18747491117263537
61,1.3991459465045724,5.524484574877922,0.18747491117263537
62,1.638904374608364,-6.121877852916617,0.18747491117263537
63,-5.531599667270059,-0.651853326613181,0.18747491117263537
64,5.273498949158716,1.4258513126485504,0.18747491117263537
65,-5.500727589784617,4.349190505516406,0.18747491117263537
66,3.311488723291337,-4.459541177277144,0.18747491117263537
67,-4.8940643340852645,-5.154636489658,0.18747491117263537
68,0.9053345894380502,-2.223971850242509,0.18747491117263537
69,-4.332090765069875,0.5596400233850654,0.18747491117263537
70,-1.9602306705901578,-3.7365076886609065,0.18747491117263537
71,0.10323441029255775,-5.011553206844794,0.18747491117263537
72,1.206000235447009,5.7370747010376615,0.18747491117263537
73,0.2840005907237213,3.629492081255851,0.18747491117263537
74,-4.632052656505864,-2.240624403284449,0.18747491117263537
75,0.2794024064205436,-4.411065376565063,0.18747491117263537
76,-0.3680121943021657,-0.766074991919032,0.18747491117263537
77,2.5141346411728094,0.20294221046291927,0.18747491117263537
78,-0.7891387543928463,3.795896896189017,0.18747491117263537
79,5.954457906476552,0.46379831601069554,0.18747491117263537
80,3.951859910783833,3.573419578981788,0.18747491117263537
81,5.824648339423849,-2.5568046732161958,0.18747491117263537
82,-5.791237954704383,4.52029344714291,0.18747491117263537
83,0.590966212588703,-4.890756157863588,0.18747491117263537
84,-1.067157468838901,-5.2544445557279,0.18747491117263537
85,2.9065464821359104,-3.912344985266265,0.18747491117263537
86,4.499114358016362,3.764139265595441,0.18747491117263537
87,0.7136377536564193,4.549930312185667,0.18747491117263537
88,-5.631349397721178,-0.8572106537494806,0.18747491117263537
89,-1.7104539833728705,0.6179808651358503,0.18747491117263537
90,6.089080112235232,-6.123370312198921,0.18747491117263537
91,3.4852086472738133,4.703536423902879,0.18747491117263537
92,-0.6024089047852783,3.6781841533414052,0.18747491117263537
93,-2.194615324671374,-3.900837723379247,0.18747491117263537
94,0.46540955904146486,2.183197638015887,0.18747491117263537
95,4.715373759412799,-4.835383173345541,0.18747491117263537
96,5.199283920710171,-6.102389636240735,0.18747491117263537
97,2.7788749696643738,2.970400457269152,0.18747491117263537
