,th1,th2,th3,gamma,C_plus
0,3.978529483080427,4.5853800065462025,1.1360973173962838,1.8193577690184615,-2.473764752249402e-16
1,5.788527566068197,5.682048275215022,-5.241205432147131,0.7025827685885364,-4.0
2,-4.375518077622545,-3.358550952146769,1.4267754261204653,0.6865682219720608,-2.8271597168564594e-16
3,3.000533383374078,0.4775732598040632,5.144022834311389,0.7301655848292932,-2.0320210464905801e-16
4,-5.071101856037119,1.844039239788314,-1.157935934364942,1.4327916461262928,-4.0
5,-3.06720383866761,-1.0192756920455412,3.468248622561278,0.5804986217524442,-4.417437057588218e-18
6,-1.1217685212179784,2.928866255099207,-3.0575679077264546,1.8311496632147195,-4.417437057588218e-18
7,2.3103264002808483,2.75893534242082,1.9681350991259503,0.11962325229562887,1.3252311172764654e-16
8,-4.052199770291658,-3.159234042630452,5.615747021829391,0.950705257014083,1.4135798584282297e-16
9,-6.047198262272177,4.016468210654256,0.9961340587447136,1.9895349497898003,-2.1203697876423444e-16
10,1.8301627537592804,6.2471117712565984,0.8933912603129919,1.6256232164705537,1.766974823035287e-17
11,3.624339653191818,-6.111140061363531,3.938047217045934,0.5118515565382789,-2.1203697876423444e-16
12,-0.06332045241121609,2.915781923037727,-2.269014875562312,0.9730897463331512,0.0
13,-2.054357757620836,0.20826648174336526,2.804789765287566,1.9496207659111262,4.0
14,-0.1967697524681098,-0.33342799503140785,-5.149773049661314,1.005084910365718,1.766974823035287e-17
15,-1.8998257023779148,3.497557110660374,2.743223639007587,1.416031540555704,-2.6504622345529306e-17
16,6.053131783904666,5.078752896110597,0.12645357955201408,1.3982340180039479,7.067899292141149e-17
17,-6.196129759064699,-5.435639432932084,3.7388954718667318,1.8836873478611105,9.276617820935258e-17
18,-3.8005600149800665,-4.1937920351224,-0.3745396230309961,0.7417794693562294,-1.7669748230352872e-16
19,-4.698537251895811,2.223213187471913,-2.748050590694964,0.5681406214577294,0.0
20,-5.895610982675665,-5.739170334399622,2.281815153408415,0.6878417632380875,3.533949646070574e-17
21,4.115423975422553,0.5980472299586079,0.7228900232386888,0.8569997695053291,0.0
22,0.17167640116431127,4.7985975258576,-1.2287211297091476,1.3146041358941758,-4.000000000000001
23,0.3650863974923473,-5.335765175633919,-0.12355654146177653,0.5768002657375615,0.0
24,0.8397290024577435,2.9655686202328333,1.1249674844900985,0.6343002401554176,-7.067899292141149e-17
25,-3.5738413104534064,-5.590760409587584,3.5087883369207837,1.2353769197666282,-2.5621134934011665e-16
26,6.009205535350452,3.4392659993704253,-5.8288737511170705,1.1841048126659772,-1.4135798584282297e-16
27,-5.213105323348562,-3.0490319146636584,3.6232019027458477,1.3144858918502944,7.951386703658792e-17
28,3.8766711391035606,-2.033656323852588,1.8494294310329575,1.5463148726788345,6.184411880623505e-17
