,th1,th2,th3,gamma,C_plus
0,0.9035431725899707,-3.8233384844338363,4.509883510485981,0.8818666887237006,4.0
1,5.16891288493283,0.5874822007436702,-2.6190471045082555,1.8378399863656418,4.0
2,-1.1696120286607776,2.6297020914664664,3.6711990609267087,0.045251523760891255,-1.5902773407317583e-16
3,3.0684260368708927,-6.134618494957488,0.1737060091969438,0.33014772186344277,3.0314661807699143e-16
4,0.5764318219909805,1.6765457572979887,4.526535254823273,1.3689955983528554,-4.0
5,-0.022019243477292783,-1.3229803307632197,-0.33831282636430426,1.43597394734328,0.0
6,1.5526896081067836,5.240833028285412,0.5376345778126952,0.5885876216597639,-1.4135798584282297e-16
7,3.339941446036164,-0.5321378844275371,-0.2825700017254116,0.36362763152508326,3.3572521637670453e-16
8,4.414069182073826,4.2729325175396795,-4.896544808949838,0.13488021834717023,-4.0
9,0.5009309412073693,-5.039291444607606,-4.8537003814060355,0.3630490366876531,-4.000000000000001
10,0.31352319807253703,-3.1222124970609793,4.1697368246585,1.4624540188319641,1.4135798584282297e-16
11,3.3205568600267377,-1.7316707978177028,1.9582360726246861,0.5212331934721308,-1.1485336349729365e-16
12,4.8129121387718214,-4.446576907199911,-0.21058993910031099,0.7199484938291378,-4.0
13,2.723630142403298,6.0997201455999175,-6.093150940804371,1.0653337710916315,-5.300924469105861e-17
14,-3.9153541290622953,-4.3890541055861085,0.8192649843500899,1.544336233803436,7.067899292141149e-17
15,-4.20648929412102,4.837257091396898,-5.1241073675117965,0.37463730599698564,4.0
16,-1.3261732674227371,-4.742349486451806,2.6712161114386515,1.4151344078807704,-2.208718528794109e-17
17,-5.17554060429994,-1.6325022487082554,-4.904066781228567,0.8425236510100464,-4.0
18,1.5605574456838491,5.498634479614886,-2.30031576885458,1.1858031816141927,-4.0
19,-4.764991749932673,-5.466645820115121,3.473107790976483,0.1804410168692563,1.1264464496849955e-16
20,2.915344097676339,0.3111304885649204,2.773950243614939,0.7922383899752354,-4.0
21,-0.5255767286781214,-0.15072980403182346,-0.5205996626437974,1.1480161185431847,3.003857199159988e-16
22,2.3917472977530583,-5.478786689702503,3.1330012458177094,1.058083271738508,-1.5902773407317583e-16
23,1.047399386820807,5.683726387193781,-0.39894409304372136,1.88529778426885,1.0601848938211722e-16
24,-3.5054808141944576,2.9954791568903776,4.138014961083423,1.2844440370187253,2.473764752249402e-16
25,3.731264668669091,0.5959042669199386,-4.83005082899766,0.47469554585929985,-2.473764752249402e-16
26,1.725132307197029,3.7468816032015244,1.5169397603433241,1.7617671809693929,-5.300924469105861e-17
27,3.649720949636057,1.233185061321338,0.7030967723172754,0.8845120456955082,-8.834874115176436e-17
28,-2.6266530596958324,2.6355102719115493,1.1485713401571243,1.7063605210411168,3.0922059403117524e-16
29,-3.7637069536456194,3.2958557062878686,-6.23246009113589,0.33296425463369395,1.4135798584282297e-16
30,-5.451117908079577,4.1002049973445995,-4.711199693482008,1.820262373818477,4.000000000000001
31,-6.167642045030863,-2.375443069595361,1.6155135079392409,0.6769452311695157,0.0
32,6.270127760360184,3.904222958513728,-3.8288456216608475,0.4794346977889261,1.0601848938211722e-16
33,5.867015772107781,0.5645540376029805,0.8782602063784308,1.3069646252117262,-4.0
34,2.6609981029363468,1.4007735530299712,0.9258283749951852,0.7597495435708379,1.6786260818835226e-16
