,th1,th2,th3,gamma,C_plus
0,2.3933753847746733,-2.767632782289723,-4.127628359916497,0.5510597628163916,2.738810975704695e-16
1,6.095551988702198,-1.578819653059865,1.2914436995147316,1.4924262123481917,-4.0
2,2.695028691246579,-2.9616944627447785,3.587160385257178,1.429869932597316,-3.754821498949985e-17
3,3.1585658173345674,-3.6179532921606077,3.515966617144654,0.2645777991766629,1.0077278287623122e-16
4,5.499050815001672,-1.3735368458434039,4.567612623054366,0.20640125474357052,-4.0
5,4.863690404753793,0.19651355380576785,-5.014275706815905,1.1589194719789715,7.067899292141149e-17
6,-3.86989561255108,3.5635179695644847,0.9271288518011058,1.9478892029401547,-1.5902773407317583e-16
7,-1.0553898193445477,-5.626660767427052,0.01123043219609876,0.42899901229393445,1.0601848938211722e-16
8,-3.7094647537706313,4.937136376499527,1.2897725554521395,0.5542608998306588,3.003857199159988e-16
9,2.780947622127382,-5.140112632517427,-0.19000914518265777,1.240063151985082,-1.236882376124701e-16
10,5.030113540954037,1.6611590056224799,-1.316076778856707,1.849746656767513,4.0
11,-5.487342458744631,-4.951200700788336,1.6239908898971338,0.25928732465043125,-4.000000000000001
12,3.2039384036020664,2.7635805936676796,4.694129233646665,0.32109009206429007,2.2087185287941088e-16
13,0.7303196840840629,-2.324180240772051,6.082027736994027,0.8986181139390441,0.0
14,0.9346218781990308,-2.6676145773346813,5.232106482983092,1.7714315417428323,-4.0
15,1.89215670748046,3.3868852775010723,-1.6176337927108406,1.2736660922806582,5.300924469105861e-17
16,1.0012125627393686,-0.6516271666301714,-2.884838015808097,1.03360487471742,-2.2087185287941088e-16
17,-3.8200252925807994,-1.925697730457265,2.878208996256525,1.4968835719415419,-3.092205940311753e-17
18,2.602151988325973,-3.752998175874642,3.063178240700779,1.3475200984841553,-4.997225671396671e-17
19,-2.955063281665425,0.9958059283880285,-4.688157486496069,0.27995975609033175,-1.5902773407317583e-16
20,-2.5070437857348873,-0.3256459583596927,0.8264185584669983,1.8126070016108027,-1.1485336349729365e-16
21,2.3882161840945315,4.468847794304345,5.8710072693583175,1.4144522866850842,2.8271597168564594e-16
22,-1.5822729501860389,-2.2329658674481285,-3.805438184686032,1.8786304729662588,9.276617820935258e-17
23,-2.796571165629008,4.880390008008828,5.004988691633837,0.7242956982862967,2.297067269945873e-16
24,2.567251427830822,1.0049406542534722,4.228900216423559,1.7379903863307247,-4.0
25,-2.6244510644591625,2.330950173957339,3.4573643337905615,1.322915728466356,4.417437057588218e-17
26,0.16507381617671246,0.7828573398033774,3.133993795910328,0.5136148080431924,2.1231953943539854e-17
27,3.5066080767411307,1.2504207912716723,3.025412056739164,1.5304559493455625,-3.1805546814635167e-16
28,-4.389095572318301,1.7663640762278146,-1.7204165778418217,0.9900048855015882,-4.0
29,-1.5674181199660744,0.7339735653110067,3.5820350213574876,0.8358686002520499,7.067899292141149e-17
30,-3.8448284273613473,-5.51731984666259,-5.825249719348553,1.0360238116244265,-2.1203697876423444e-16
31,-5.445612776523529,4.267416464238968,-0.6570374920123561,1.5200809137547748,4.0
32,-0.2105645642641285,1.4943561207876837,-6.0496385445457435,1.7101372070428538,2.8271597168564594e-16
33,5.006051628432548,3.2892917195055507,3.475492178044645,0.18709914040932718,-2.6504622345529306e-17
34,-3.1138105996522762,5.479537774532059,-4.7135097235084,1.9908576809741947,1.1043592643970545e-17
35,-0.1596296120257712,2.363931643708627,-2.589153196906393,0.5060778551132308,3.533949646070574e-17
36,-6.127413737049335,-0.3538626236919038,6.22368533852149,0.6921825804320543,2.473764752249402e-16
37,-0.8134990731164331,-1.9865737131439065,4.351757578175784,0.8091555356145845,4.0
38,-1.1412154860470034,-5.372950901381895,-0.8920626348729481,0.21030414233333805,4.0
39,-2.178762647569526,-5.013551657273808,-2.5303224021658512,1.8676488038380676,-7.951386703658792e-17
40,-5.141378189549842,-4.821272355571055,5.198089926339248,1.064916453605675,-4.0
41,-5.09660444267287,3.757017298999349,-4.2518882741999064,0.7184304290412973,4.0
42,4.6315559350769195,0.3174001925863994,-3.7512553807147007,0.005934725981895372,1.1485336349729365e-16
43,-2.5174324157955783,-0.7884329940322896,-5.8472315203928105,1.818530782690105,1.4135798584282297e-16
44,5.91773169023487,4.914752151600032,5.801010100637161,0.6766343695796286,2.1203697876423444e-16
45,-5.574689891469218,4.0029820567467915,-5.181408231631409,0.34835558614674444,0.0
46,-0.2085189249283319,-1.6733439437888746,-3.8690916699879354,0.6168587322906596,4.417437057588218e-18
47,-1.7002424664177003,-0.07661289591290643,-1.8709274847465922,0.7978843182853164,-5.300924469105862e-16
48,-1.1079906919817661,-1.9086357485649028,-5.102507605595421,1.6357267003504836,-4.0
49,-4.236291235955592,-5.539424655471068,-0.5489128935502317,0.22376647004071692,5.300924469105861e-17
50,5.540809060031902,-4.281278642372964,-0.5711956291679305,0.2377631757775287,-1.4135798584282297e-16
51,0.7782560859346805,1.396435805363832,-3.4148575466486855,1.2177468386813626,2.0541082317785212e-16
52,-0.08750640466251003,-1.9883671039082547,-5.712098055052463,0.42532909019335685,3.533949646070574e-17
53,-6.200538128705124,-0.5430603741809668,-5.912516922249092,0.9361029513264569,-7.067899292141149e-17
54,-2.880908694949969,2.8872961057436104,1.5623245469232607,1.175981787783369,-2.341241640521755e-16
55,-0.002120719064135912,-3.418519306270909,-1.145971273210833,1.1136771386936184,0.0
56,0.10436302678425502,-4.169942388997047,0.8975949845324678,0.3655219537833114,-3.5339496460705744e-16
57,0.029068140858202973,-1.3605500586328727,2.2012154823086227,1.3606502731514014,6.184411880623505e-17
58,0.44966062494547554,0.6877800238817358,-5.06555949856799,0.5109430398358228,2.8271597168564594e-16
59,-0.03202096955669642,2.5780100325089865,-2.3302167739634907,1.349473437778596,4.240739575284689e-16
60,-6.055312711676612,-2.514801000142384,3.545927021200013,1.2024110382129964,4.0
61,3.645567877938886,3.7990603565856738,3.4534947723159206,0.23948802081659148,-5.853104101304388e-17
62,1.7488198743866796,6.003555908770052,-6.168080773314766,1.9632402573150263,1.766974823035287e-17
63,-1.5968146065526474,3.8537179504935253,5.324050419417135,0.42546846901036295,-3.9999999999999996
64,2.6899769615682096,1.743218116463014,3.4261580742384936,1.4053498597801228,-5.963540027744093e-17
65,2.9005713290535358,-3.8587197339690467,-0.6232866774634482,1.3666981658276367,-4.000000000000001
66,-0.04320096821950781,1.1385456939764493,-6.189706391366794,0.9738761054490297,9.718361526694079e-17
67,3.4547018305277,5.521946445202866,-5.45484323062035,0.07236840289483659,-1.766974823035287e-17
68,5.880695279342968,-0.601440270594626,3.9780435014089512,1.6845193879309885,-3.5339496460705744e-16
69,5.239362797015403,-4.896607800724158,-3.8245116515334994,0.3083530185512162,-4.000000000000001
70,4.544489286617104,3.382530448469195,3.1550478242401834,1.2482778221615864,5.521796321985272e-17
71,-4.078425332983015,-0.40773977349974544,-4.6538526640423585,1.2821549924292597,1.7669748230352872e-16
72,3.520529045746093,-4.827038108408309,-0.8301933730928805,1.7878128153925912,0.0
73,-2.2852783884327534,4.390312807697299,-2.297104263822665,0.5481593730371572,1.5902773407317583e-16
74,0.5248829506866821,-3.131306992052691,-0.6140312058009876,1.0243084059073635,1.4135798584282297e-16
75,-5.304437729068532,0.3406687546912739,-4.408565468129519,1.789958298092869,-4.0
76,5.238674322371335,3.0100261060004794,5.050765590607501,0.9459250723866515,2.8271597168564594e-16
77,4.511718223595677,1.8298659490777425,-1.9668522544296474,1.2299722056448934,4.0
78,4.651409064137688,-2.953435320132411,-1.8550827094755933,1.3331129546534262,-1.0601848938211722e-16
79,-4.085389720252342,-4.415864484661313,-2.875398908410686,1.0629244309265093,-2.252892899369991e-16
80,5.846110440019382,3.336772914947707,-2.7170409716643165,1.221569753001361,3.533949646070574e-17
81,0.24503353057374344,3.6125100334391114,-4.882701553310591,0.1598116332661197,1.4135798584282297e-16
82,6.117728475183883,4.73003110025048,-5.535819122096871,1.6145246061665162,-1.4135798584282297e-16
83,-2.6815678024558487,-2.269066094209772,5.848229766266023,0.12499987703214988,0.0
84,4.239222864730975,-5.904904905691503,-2.6271630130813732,1.2633902042563392,-4.0
85,5.2973968553251805,4.661594739303695,2.489123509564285,1.2135412233760436,4.0
86,4.3354653291622345,-3.304949245781677,4.730332769248134,1.0179302559854535,2.2087185287941088e-16
87,2.6131063950121245,6.003217609511616,0.5606199433809689,1.4563173752702014,-7.067899292141149e-17
88,1.2904984377206317,1.0652419732456462,-3.155090757243626,1.2359005106244099,3.003857199159988e-16
89,-3.3103145649341337,-0.12635852002001435,0.0559145752863639,0.8940183069355758,0.0
90,0.3584436820300745,-3.948471563921347,1.998078333198194,0.5659282530536716,4.0
91,1.0302641574062488,0.8704537070011042,-2.9204155098563387,1.2792372904957159,9.718361526694079e-17
92,2.146334994531447,0.7794457488406108,1.421328923043255,0.8947990651076374,-1.5902773407317583e-16
93,-0.6649791031661163,-1.3637975359601242,5.751623850976099,1.3119167806711733,4.0
94,-2.4009936224236768,-2.8798789855965925,2.8764397910474298,1.6021921622525042,2.8713340874323413e-17
95,1.0785393412825366,6.0633668682262005,-0.25026222696981737,0.09711350110281414,8.393130409417613e-17
96,-2.2144642538828814,0.6016825167913522,1.3050042968710711,0.3425650921750696,2.8271597168564594e-16
97,-1.6141152328498807,2.629729400153778,-5.091776336249881,0.024475425265697126,-4.0
98,-2.757872706132107,4.452207126052512,-1.866066088244728,1.8108544137220428,7.951386703658792e-17
99,0.15428901251324323,0.41671355292026124,-2.69698797355377,0.3377604840618844,2.4295903816735198e-17
100,2.0268742340405534,-4.116776388945694,-2.044859177208484,1.9036699075235057,-2.208718528794109e-17
101,-2.913327537179221,3.0749494524719445,1.915850927398548,0.5773385957569352,-4.969616689786745e-17
102,-4.5227967666667945,1.7989496403400338,-3.6875469648011214,1.9745203239105376,7.067899292141149e-17
103,-1.9168861769982186,-1.1925756992543937,-2.142349963338674,1.7057779566304188,-4.0
104,-4.727567158788069,2.072712640410666,-5.310586975271553,1.8499885367384739,-4.0
