,th1,th2,th3,gamma,C_plus
0,-3.59418293245696,-0.020385472546398553,3.2361763100340735,1.3363522134465724,-1.0601848938211722e-16
1,5.196695090516519,-3.0734669874159017,-3.176453026634855,0.25229897405633395,1.5599074609608395e-17
2,5.654719104192843,-4.561969422314487,4.350563744228435,0.7208613175815624,4.0
3,-2.410409143749459,2.8927797334836747,2.68658687208454,1.9902042787274878,-3.092205940311753e-17
4,2.2021226420088453,1.1141003532381264,-4.898229467574111,0.8518719654002378,4.0
5,1.8321050745136827,-4.358492957088934,-5.541036993365492,0.6868445470921347,-4.0
6,-0.605861118383558,5.740065892971803,5.169049884206581,1.7069515818605927,-4.0
7,-4.375941468160765,2.3289593809140285,-5.837650796061112,0.872855974383905,-4.0
8,-5.589071969857538,2.9928624126656658,-5.145994775537449,0.30452454535826834,0.0
9,3.3946118694547174,-4.0835483326318,5.137667457768055,0.24282588411656314,4.0
10,3.8607789663026306,-5.707365530797173,-5.039407686015281,1.1692455659401233,2.1203697876423444e-16
11,5.907955929117753,0.0609838858599101,4.839985967065159,0.1671728189747519,-5.521796321985272e-17
12,3.9893914817552982,-0.671793217717572,3.813501851670031,1.6031045165749296,-4.000000000000001
13,-5.0937982251380225,2.3833166518286006,5.534985300210051,0.2541745425831379,2.1203697876423444e-16
14,1.89810865567555,5.300065440419477,-2.8930630788823364,1.9251379117143028,-8.834874115176436e-17
15,-2.7537681256389877,6.138955398384065,-0.9845868917735352,0.18904700733463864,2.330198047877785e-16
16,3.0548002007500266,3.893891847617917,0.7905433577585725,1.6858802522086018,-1.0601848938211722e-16
17,-1.879358124251925,-6.011540132826633,5.965591029471712,0.40096295195355447,-3.092205940311753e-17
18,-0.9010541316773883,-5.517460355615596,2.863835595126538,1.9206766025882918,3.092205940311753e-17
19,5.056553881021461,1.290986390192085,-4.542398740475533,1.7623457956620294,4.0
20,-0.3649589620575888,-4.610868713145963,5.03992990578543,1.1799876111907446,-4.000000000000001
21,-4.178030764593389,4.757945173226117,5.7644431807551,1.183344056283962,1.4135798584282297e-16
22,-5.360644695306757,-0.4729509050487879,0.2637744258610626,0.583380657401076,3.533949646070574e-17
23,5.899800723936847,-3.7078445075759996,4.132082433214148,0.6850892469865635,4.0
24,5.795201123861348,-0.591462307047868,1.5980585337207671,1.5102349157903368,-4.000000000000001
25,0.1474000205860868,-0.517544902486434,-5.53675732850819,0.6503863666235901,-1.0601848938211722e-16
26,3.2100713800681557,5.578022069506995,4.235687168905216,1.286153359543061,2.2087185287941088e-16
27,1.7268530908017379,4.924878579440836,1.0270302209433675,0.5261837590243355,4.0
28,5.981825911206473,-3.590100243323794,5.845119817358368,0.2856975443968832,-7.067899292141149e-17
29,5.963627850716037,-5.0270920604576,0.6757701825097007,1.7204559458243607,4.0
30,6.166419631866189,0.08214573112196266,-4.911783962494412,0.5655245754082359,0.0
31,3.2696822314479927,5.268256440452195,0.5973999090592992,0.061775903910937346,-3.263381626293296e-16
32,5.140967203534952,-3.756744661993971,4.097713248046192,0.878483521077847,4.0
33,-2.1035366431512452,1.7451075966573395,2.749190925195329,0.19328242756719094,1.4135798584282297e-16
34,5.699129483545487,0.4194560943142811,-2.235235821615884,0.8965889713337958,8.172258556538202e-17
35,-4.465004583271847,-6.0914745708059055,5.26090224181721,1.1908879178013105,-7.067899292141149e-17
36,-0.9719705994044086,-2.2305775919296753,1.760680732804122,0.6269786373207145,4.0
37,-1.6584316584800893,-3.906777267025821,-0.27776205464389214,1.0328482698737333,-2.8271597168564594e-16
38,-1.5467610262594818,6.220804945502991,5.398379236536808,0.10904790059509883,2.6504622345529306e-17
39,-5.1025094193888805,-0.8643005946987365,-5.593471556625756,0.7601633845118136,-4.000000000000001
40,5.193309403577475,5.535258374602639,-2.630334355821228,0.9576848077243894,1.7669748230352872e-16
41,5.824473704022694,-2.6810572381543825,5.345669140837451,0.3521568805553288,3.5339496460705744e-16
42,-2.6904861397385846,1.0881818550088953,-1.2561069521993513,1.9654576427208539,-7.067899292141149e-17
43,-3.008467212569266,-4.04111984432163,-4.499919856773598,1.205478712625169,1.1485336349729365e-16
44,-1.649702099931397,3.464023470058871,1.7075333277999256,0.6307735868750424,2.650462234552931e-16
45,2.736639531997602,-1.3556748729305905,0.9343718594166814,0.5720754576869358,-2.473764752249402e-16
46,-1.3242957246420008,4.935130846664746,2.955761347776205,0.43164085674916697,-1.7669748230352872e-16
47,-4.664365787363867,-1.954039094105113,-4.171033523524111,1.0538622555674735,-4.0
48,0.7192225560110259,-3.0426384830489224,-6.263323401950376,0.7233178014785338,5.300924469105861e-17
49,3.820235498429515,1.8919813761350444,-0.36046584193635756,0.6389943889302498,1.4135798584282297e-16
50,-0.35278790807330207,2.190525038309273,0.5706215116517548,1.61017862807122,1.4135798584282297e-16
51,1.3227899740494582,-1.2115998275607263,2.0274355995859636,0.3411477651155468,-4.0
52,-3.364940636407105,4.4513728119591,4.883493224104674,1.2453872683334029,-2.0000000000000004
53,3.382980891178139,4.971733471512579,-1.9204019358928974,1.4333723196770263,-2.0
54,4.2480565882865395,1.996748519034135,-1.5180038450043405,0.8923209357727571,4.0
55,-2.566385841930727,-5.127522492971746,-5.652296989783039,1.0429524302888198,-2.473764752249402e-16
56,-0.7942215366644705,-5.141363374057263,0.041239942381747774,1.588712560058441,7.067899292141149e-17
57,-0.3232666366194401,0.4083088551874763,-5.333171868360997,0.9324436836355339,-7.067899292141149e-17
58,5.158655723202505,-0.8348950650179754,1.6075380001024833,0.8841296071338329,-4.0
59,-1.1176014208589073,6.204428882764766,-4.618377323345813,1.483198236663836,-3.5339496460705744e-16
60,5.194099261848356,-1.7356589074233346,-3.506088309285658,0.05089992603319016,4.0
61,5.670194780415306,5.265977066050617,-4.369256611663417,1.6831995994313744,-4.0
62,-4.748230123552043,1.3677877927681292,6.279679151953953,1.1214867839808822,0.0
63,4.407622773215618,1.8026930521246118,4.962799833165628,0.8200769412837832,-4.0
64,4.038817135258471,-4.312775408356258,-4.03494949572784,0.8725773809642461,-1.0601848938211722e-16
65,3.0201725081412096,-1.1859066796631277,2.723419712255575,1.6427938948925995,1.3694054878523476e-16
66,-1.6111864315380577,0.17431216814580797,-4.394531419117097,0.6574997997214371,-4.0
67,3.9139553528115396,-0.5219175385642272,-0.2434493606825212,1.4970981746753966,1.4135798584282297e-16
68,-0.4730128701014884,-1.576781393863251,3.452199490213868,1.8727963099167078,4.0
69,0.7741706991585975,0.42928400861241034,5.751744827567945,1.661169923678664,-1.4135798584282297e-16
70,3.3543776845213102,-0.048781380398277285,-4.554655927526319,0.8874723881939313,-1.5902773407317583e-16
71,-1.1972801456212716,-5.132513241022217,6.193831434200039,1.4865639593277622,4.240739575284689e-16
72,-3.7441463409635216,1.6059428359746146,-5.817171920309009,0.8041153661167715,-2.1203697876423444e-16
73,6.016132252005839,-6.029110851224546,1.939217304751697,0.41539301443381693,3.533949646070574e-17
74,4.260662578853124,-0.5649566794111074,5.586501217833851,0.2250736401395983,2.473764752249402e-16
75,-0.04648720579823973,-5.605262132840322,-6.112543791225318,1.6823998943405747,-8.834874115176436e-17
76,5.743408652024998,4.563364498678673,-1.3249860699675775,0.11157020089651892,-4.000000000000001
77,-1.0068209499042888,-0.5977646864313639,-5.956575293213186,0.5515176757828752,1.4135798584282297e-16
78,4.2590388375824535,-2.2902178044728574,-2.6897482774237176,1.3634234684205546,-9.718361526694079e-17
79,-5.713983107538815,6.043624401250346,3.0845390413808307,0.6932572710454927,6.55540757100689e-17
80,0.40783409616122235,-0.40166028793883335,-3.576003201062392,0.4269165848046177,-2.6504622345529306e-17
81,-3.179283732255769,-5.344385088507794,-1.3967385722311834,0.2996776558403671,1.0822720791091133e-16
82,-3.5205292700093174,2.595952357152635,2.3687620002254164,1.9373796764312243,1.5461029701558762e-16
83,-4.344895263307552,-3.906948269084689,5.831644513921601,1.6113293202121015,-4.0
